songId,songIdx,title,ratingClass,difficultyLabel,rating,ratingPlus,displayLevel,isPlayableChart,playabilityEvidence,recordRole,chartDesigner,jacketDesigner,jacketOverride,jacketNight,titleOverride,audioOverride,bpm,bpmBase,date,version,bg,bgInverse,chartBodyPath,chartFilePresent
aidrew,286,"{""en"":""Ai Drew""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,moonquay v.EXPERT,,,,,,,,,,,,1.aff,False
aidrew,286,"{""en"":""Ai Drew""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,moonquay v.MASTER,,,,,,,,,,,,2.aff,False
fluffyflash,287,"{""en"":""FLUFFY FLASH""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Toaster,,,,,,,,,,,,0.aff,False
fluffyflash,287,"{""en"":""FLUFFY FLASH""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Toaster,,,,,,,,,,,,1.aff,False
fluffyflash,287,"{""en"":""FLUFFY FLASH""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Toaster,,,,,,,,,,,,2.aff,False
goodbyemerry,288,"{""en"":""Good bye, Merry-Go-Round.""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,絶滅,,,,,,,,,,,,0.aff,False
goodbyemerry,288,"{""en"":""Good bye, Merry-Go-Round.""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,絶滅,,,,,,,,,,,,1.aff,False
goodbyemerry,288,"{""en"":""Good bye, Merry-Go-Round.""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,絶滅,,,,,,,,,,,,2.aff,False
lamia,289,"{""en"":""LAMIA""}",0,PST,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,夜浪,,,,,,,,,,,,0.aff,False
lamia,289,"{""en"":""LAMIA""}",1,PRS,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,夜浪「ノブレス・オブリージュ」,,,,,,,,,,,,1.aff,False
lamia,289,"{""en"":""LAMIA""}",2,FTR,11,,11,True,rating=11;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,[漆黒の執行者] 夜浪,,,,,,,,,,,,2.aff,False
freemyself,290,"{""en"":""Free Myself""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Exschwasion,裕,,,,,,,,,,,0.aff,False
freemyself,290,"{""en"":""Free Myself""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Exschwasion,裕,,,,,,,,,,,1.aff,False
freemyself,290,"{""en"":""Free Myself""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Exschwasion -unbound-,裕,,,,,,,,,,,2.aff,False
cocorocosmetic,291,"{""en"":""cocoro*cosmetic""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro,wacca,,,,,,,,,,,0.aff,False
cocorocosmetic,291,"{""en"":""cocoro*cosmetic""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro,wacca,,,,,,,,,,,1.aff,False
cocorocosmetic,291,"{""en"":""cocoro*cosmetic""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro,wacca,,,,,,,,,,,2.aff,False
capella,292,"{""en"":""Capella""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,0°Nitro,シエラ,,,,,,,,,,,0.aff,False
capella,292,"{""en"":""Capella""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,0°Nitro,シエラ,,,,,,,,,,,1.aff,False
capella,292,"{""en"":""Capella""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,0°Nitro,シエラ,,,,,,,,,,,2.aff,False
dialnote,293,"{""en"":""Dialnote"",""ja"":""だいあるのーと""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=true;chartPath=0.aff,normal-slot,Nitroです。,七草くりむ,,,,,,,,,,,0.aff,True
dialnote,293,"{""en"":""Dialnote"",""ja"":""だいあるのーと""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=true;chartPath=1.aff,normal-slot,Nitroです。,七草くりむ,,,,,,,,,,,1.aff,True
dialnote,293,"{""en"":""Dialnote"",""ja"":""だいあるのーと""}",2,FTR,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=true;chartPath=2.aff,normal-slot,Nitroです。,七草くりむ,,,,,,,,,,,2.aff,True
tsukinimurakumo,294,"{""en"":""Tsuki ni Murakumo, Hana ni Kaze"",""ja"":""月に叢雲華に風""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Lovely Visitor「Toaster」,,,,,,,,,,,,0.aff,False
tsukinimurakumo,294,"{""en"":""Tsuki ni Murakumo, Hana ni Kaze"",""ja"":""月に叢雲華に風""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Lovely Visitor「Toaster」,,,,,,,,,,,,1.aff,False
tsukinimurakumo,294,"{""en"":""Tsuki ni Murakumo, Hana ni Kaze"",""ja"":""月に叢雲華に風""}",2,FTR,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Lovely Visitor「Toaster」,,,,,,,,,,,,2.aff,False
mantis,295,"{""en"":""MANTIS (Arcaea Ultra-Bloodrush VIP)""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,ANTyMIS,N²/ANTIREAL,,,,,,,,,,,0.aff,False
mantis,295,"{""en"":""MANTIS (Arcaea Ultra-Bloodrush VIP)""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,ANTyMIS,N²/ANTIREAL,,,,,,,,,,,1.aff,False
mantis,295,"{""en"":""MANTIS (Arcaea Ultra-Bloodrush VIP)""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,ANTyMIS,N²/ANTIREAL,,,,,,,,,,,2.aff,False
worldfragments,296,"{""en"":""World Fragments III(radio edit)""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,én,,,,,,,,,,,,0.aff,False
worldfragments,296,"{""en"":""World Fragments III(radio edit)""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,én,,,,,,,,,,,,1.aff,False
worldfragments,296,"{""en"":""World Fragments III(radio edit)""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,én supported by Nitro,,,,,,,,,,,,2.aff,False
astrawalkthrough,297,"{""en"":""Astra walkthrough""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Aster,八重幸,,,,,,,,,,,0.aff,False
astrawalkthrough,297,"{""en"":""Astra walkthrough""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Aster,八重幸,,,,,,,,,,,1.aff,False
astrawalkthrough,297,"{""en"":""Astra walkthrough""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Aster join Toaster.,八重幸,,,,,,,,,,,2.aff,False
chronicle,298,"{""en"":""Chronicle""}",0,PST,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,夜浪 -Annales Historiae-,fixro2n,,,,,,,,,,,0.aff,False
chronicle,298,"{""en"":""Chronicle""}",1,PRS,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,夜浪 -Annales Historiae-,fixro2n,,,,,,,,,,,1.aff,False
chronicle,298,"{""en"":""Chronicle""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,夜浪 -Annales Historiae-,fixro2n,,,,,,,,,,,2.aff,False
nullapophenia,299,"{""en"":""NULL APOPHENIA""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,夜浪,softmode,,,,,,,,,,,0.aff,False
nullapophenia,299,"{""en"":""NULL APOPHENIA""}",1,PRS,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,夜浪,softmode,,,,,,,,,,,1.aff,False
nullapophenia,299,"{""en"":""NULL APOPHENIA""}",2,FTR,10,True,10+,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,東星 vs 夜浪《APOPHÄNIE》,softmode,,,,,,,,,,,2.aff,False
crimsonthrone,300,"{""en"":""Crimson Throne""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Toaster,nonokuro,,,,,,,,,,,0.aff,False
crimsonthrone,300,"{""en"":""Crimson Throne""}",1,PRS,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Toaster,nonokuro,,,,,,,,,,,1.aff,False
crimsonthrone,300,"{""en"":""Crimson Throne""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Toaster,nonokuro,,,,,,,,,,,2.aff,False
manicjeer,301,"{""en"":""Manic Jeer""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,NITR<O>,トロ３,,,,,,,,,,,0.aff,False
manicjeer,301,"{""en"":""Manic Jeer""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,NITR<O>,トロ３,,,,,,,,,,,1.aff,False
manicjeer,301,"{""en"":""Manic Jeer""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,NITR<O>,トロ３,,,,,,,,,,,2.aff,False
hiirogekka,302,"{""en"":""Hiiro Gekka, Kyoushou no Zetsu (nayuta 2017 ver.)"",""ja"":""緋色月下、狂咲ノ絶 (nayuta 2017 ver.)""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,絶滅 Exschwasion 絶滅 Exschwasion,ぃやまと,,,,,,,,,,,0.aff,False
hiirogekka,302,"{""en"":""Hiiro Gekka, Kyoushou no Zetsu (nayuta 2017 ver.)"",""ja"":""緋色月下、狂咲ノ絶 (nayuta 2017 ver.)""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,絶滅 Exschwasion 絶滅 Exschwasion,ぃやまと,,,,,,,,,,,1.aff,False
hiirogekka,302,"{""en"":""Hiiro Gekka, Kyoushou no Zetsu (nayuta 2017 ver.)"",""ja"":""緋色月下、狂咲ノ絶 (nayuta 2017 ver.)""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,絶滅 Exschwasion 絶滅 Exschwasion,ぃやまと,,,,,,,,,,,2.aff,False
letsrock,303,"{""en"":""Let's Rock (Arcaea mix)""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Luxance,虎硬 + 無想りんね,,,,,,,,,,,0.aff,False
letsrock,303,"{""en"":""Let's Rock (Arcaea mix)""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Luxance,虎硬 + 無想りんね,,,,,,,,,,,1.aff,False
letsrock,303,"{""en"":""Let's Rock (Arcaea mix)""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Luxance,虎硬 + 無想りんね,,,,,,,,,,,2.aff,False
cycles,304,"{""en"":""CYCLES""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro,,,,,,,,,,,,0.aff,False
cycles,304,"{""en"":""CYCLES""}",1,PRS,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,N-Helix,,,,,,,,,,,,1.aff,False
cycles,304,"{""en"":""CYCLES""}",2,FTR,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,N-Helix,,,,,,,,,,,,2.aff,False
maxrage,305,"{""en"":""MAXRAGE""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,EXSCHWASION,,,,,,,,,,,,0.aff,False
maxrage,305,"{""en"":""MAXRAGE""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,EXSCHWASION,,,,,,,,,,,,1.aff,False
maxrage,305,"{""en"":""MAXRAGE""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,EXSCHWASION,,,,,,,,,,,,2.aff,False
infinity,306,"{""en"":""[X]""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro,,,,,,,,,,,,0.aff,False
infinity,306,"{""en"":""[X]""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro,,,,,,,,,,,,1.aff,False
infinity,306,"{""en"":""[X]""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,東星,,,,,,,,,,,,2.aff,False
temptation,307,"{""en"":""TEmPTaTiON""}",0,PST,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,EXtINcTiON,,,,,,,,,,,,0.aff,False
temptation,307,"{""en"":""TEmPTaTiON""}",1,PRS,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,EXtINcTiON,,,,,,,,,,,,1.aff,False
temptation,307,"{""en"":""TEmPTaTiON""}",2,FTR,10,True,10+,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,EXtINcTiON,,,,,,,,,,,,2.aff,False
primitivelights,308,"{""en"":""PRIMITIVE LIGHTS""}",0,PST,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,東星※原初の灯,Waterswing,,,,,,,,,,,0.aff,False
primitivelights,308,"{""en"":""PRIMITIVE LIGHTS""}",1,PRS,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,東星※原初の灯,Waterswing,,,,,,,,,,,1.aff,False
primitivelights,308,"{""en"":""PRIMITIVE LIGHTS""}",2,FTR,10,True,10+,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,東星※原初の灯,Waterswing,,,,,,,,,,,2.aff,False
cosmopop,309,"{""en"":""Cosmo Pop Funclub"",""ja"":""コスモポップファンクラブ""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro NEW!!,,,,,,,,,,,,0.aff,False
cosmopop,309,"{""en"":""Cosmo Pop Funclub"",""ja"":""コスモポップファンクラブ""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro NEW!!,,,,,,,,,,,,1.aff,False
cosmopop,309,"{""en"":""Cosmo Pop Funclub"",""ja"":""コスモポップファンクラブ""}",2,FTR,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro NEW!!,,,,,,,,,,,,2.aff,False
impact,310,"{""en"":""IMPACT""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,ÉCOLOGIE IMPACT,,,,,,,,,,,,0.aff,False
impact,310,"{""en"":""IMPACT""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,ÉN IMPACT,,,,,,,,,,,,1.aff,False
impact,310,"{""en"":""IMPACT""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,én feat. écologie,,,,,,,,,,,,2.aff,False
impact,310,"{""en"":""IMPACT""}",3,BYD,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=3.aff,normal-slot,Toaster NEW!!,,,,,,,,,,,,3.aff,False
genesischunithm,311,"{""en"":""Genesis""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Exschwasion,,,,,,,,,,,,0.aff,False
genesischunithm,311,"{""en"":""Genesis""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Exschwasion,,,,,,,,,,,,1.aff,False
genesischunithm,311,"{""en"":""Genesis""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Exschwasion,,,,,,,,,,,,2.aff,False
trrricksters,312,"{""en"":""Trrricksters!!""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,絶滅,,,,,,,,,,,,0.aff,False
trrricksters,312,"{""en"":""Trrricksters!!""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,絶滅,,,,,,,,,,,,1.aff,False
trrricksters,312,"{""en"":""Trrricksters!!""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,絶滅,,,,,,,,,,,,2.aff,False
spidersthread,313,"{""en"":""Spider's Thread"",""ja"":""蜘蛛の糸""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,夜浪 <->,,,,,,,,,,,,0.aff,False
spidersthread,313,"{""en"":""Spider's Thread"",""ja"":""蜘蛛の糸""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,夜浪 <->,,,,,,,,,,,,1.aff,False
spidersthread,313,"{""en"":""Spider's Thread"",""ja"":""蜘蛛の糸""}",2,FTR,10,True,10+,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,夜浪 <->,,,,,,,,,,,,2.aff,False
lostemotion,314,"{""en"":""Lost Emotion feat. nomico""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,ポーカーフェイスのToaster,SoU(wavforme),,,,,,,,,,,0.aff,False
lostemotion,314,"{""en"":""Lost Emotion feat. nomico""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,ポーカーフェイスのToaster,SoU(wavforme),,,,,,,,,,,1.aff,False
lostemotion,314,"{""en"":""Lost Emotion feat. nomico""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,ポーカーフェイスのToaster,SoU(wavforme),,,,,,,,,,,2.aff,False
gimmick,315,"{""en"":""GIMMICK""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro,,,,,,,,,,,,0.aff,False
gimmick,315,"{""en"":""GIMMICK""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro,,,,,,,,,,,,1.aff,False
gimmick,315,"{""en"":""GIMMICK""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,antymis + Nitro,,,,,,,,,,,,2.aff,False
thesurvivor,316,"{""en"":""The Survivor (Game Edit)""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro,12d,,,,,,,,,,,0.aff,False
thesurvivor,316,"{""en"":""The Survivor (Game Edit)""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro,12d,,,,,,,,,,,1.aff,False
thesurvivor,316,"{""en"":""The Survivor (Game Edit)""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro,12d,,,,,,,,,,,2.aff,False
newyorkbackraise,317,"{""en"":""New York Back Raise""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Exschwasion 「CHECK」,すずあ,,,,,,,,,,,0.aff,False
newyorkbackraise,317,"{""en"":""New York Back Raise""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Exschwasion 「RAISE」,すずあ,,,,,,,,,,,1.aff,False
newyorkbackraise,317,"{""en"":""New York Back Raise""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Exschwasion 「ALL IN」,すずあ,,,,,,,,,,,2.aff,False
galacticlove,318,"{""en"":""Galactic Love""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,én,,,,,,,,,,,,0.aff,False
galacticlove,318,"{""en"":""Galactic Love""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,én,,,,,,,,,,,,1.aff,False
galacticlove,318,"{""en"":""Galactic Love""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,én,,,,,,,,,,,,2.aff,False
lawlesspoint,319,"{""en"":""Lawless Point"",""ja"":""無法地点""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Luxance,,,,,,,,,,,,0.aff,False
lawlesspoint,319,"{""en"":""Lawless Point"",""ja"":""無法地点""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Luxance,,,,,,,,,,,,1.aff,False
lawlesspoint,319,"{""en"":""Lawless Point"",""ja"":""無法地点""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Luxance,,,,,,,,,,,,2.aff,False
lostintheabyss,320,"{""en"":""Lost in the Abyss""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro,AO,,,,,,,,,,,0.aff,False
lostintheabyss,320,"{""en"":""Lost in the Abyss""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro,AO,,,,,,,,,,,1.aff,False
lostintheabyss,320,"{""en"":""Lost in the Abyss""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro,AO,,,,,,,,,,,2.aff,False
hybris,321,"{""en"":""Hybris (The one who shattered)"",""ja"":""ヒュブリスの頂に聳えるのは""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Exschwasion,,,,,,,,,,,,0.aff,False
hybris,321,"{""en"":""Hybris (The one who shattered)"",""ja"":""ヒュブリスの頂に聳えるのは""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Exschwasion,,,,,,,,,,,,1.aff,False
hybris,321,"{""en"":""Hybris (The one who shattered)"",""ja"":""ヒュブリスの頂に聳えるのは""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Exschwasion,,,,,,,,,,,,2.aff,False
tothemilkyway,322,"{""en"":""To the Milky Way""}",0,PST,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitroだー！,Bison,,,,,,,,,,,0.aff,False
tothemilkyway,322,"{""en"":""To the Milky Way""}",1,PRS,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitroだー！,Bison,,,,,,,,,,,1.aff,False
tothemilkyway,322,"{""en"":""To the Milky Way""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitroだー！,Bison,,,,,,,,,,,2.aff,False
internetyamero,323,"{""en"":""INTERNET YAMERO""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,"該当チャンネルが停止されたため、
この譜面は再生できません。",,,,,,,,,,,,0.aff,False
internetyamero,323,"{""en"":""INTERNET YAMERO""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,"該当チャンネルが停止されたため、
