candidateType,candidate,trackFolder,title,artist,indexRaw,uniqueWithinCurrentApk,crossVersionValidated,renameResistance,extractability,phase6Suitability,confidence,evidence
full-track-folder,Assets/Tracks/000AinSophAur.Yumeji.0/,000AinSophAur.Yumeji.0,000AinSophAur,Yumeji,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/000AinSophAur.Yumeji.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/,ParallelRetrogressionGameVer.Tetrajectory.0,ParallelRetrogressionGameVer,Tetrajectory,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/ParallelRetrogressionGameVer.Tetrajectory.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/PixelRebelz.Normal1zer.0/,PixelRebelz.Normal1zer.0,PixelRebelz,Normal1zer,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/PixelRebelz.Normal1zer.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/PoisonANDORAffection.LeaF.0/,PoisonANDORAffection.LeaF.0,PoisonANDORAffection,LeaF,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/PoisonANDORAffection.LeaF.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0/,Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0,Pontdessouvenirs,VeetaCrushvsitsufeatitsu,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Pontdessouvenirs.VeetaCrushvsitsufeatitsu.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Poseidon.1112vsStar.0/,Poseidon.1112vsStar.0,Poseidon,1112vsStar,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Poseidon.1112vsStar.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Protoflicker.Silentroom.0/,Protoflicker.Silentroom.0,Protoflicker,Silentroom,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Protoflicker.Silentroom.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/QZKagoRequiem.tpazolite.0/,QZKagoRequiem.tpazolite.0,QZKagoRequiem,tpazolite,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/QZKagoRequiem.tpazolite.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/QuantumHyperspace.D_AAN.0/,QuantumHyperspace.D_AAN.0,QuantumHyperspace,D_AAN,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/QuantumHyperspace.D_AAN.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/RESSiSTANCE.ぐるたみん.0/,RESSiSTANCE.ぐるたみん.0,RESSiSTANCE,ぐるたみん,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/RESSiSTANCE.ぐるたみん.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/RIPPER.Friedwav.0/,RIPPER.Friedwav.0,RIPPER,Friedwav,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/RIPPER.Friedwav.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Radiance.Nhato.0/,Radiance.Nhato.0,Radiance,Nhato,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Radiance.Nhato.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/RainyHeart.BelieverInYou阿卡姆巫师.0/,RainyHeart.BelieverInYou阿卡姆巫师.0,RainyHeart,BelieverInYou阿卡姆巫师,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/RainyHeart.BelieverInYou阿卡姆巫师.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/RainySeason.AbyssIdols.0/,RainySeason.AbyssIdols.0,RainySeason,AbyssIdols,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/RainySeason.AbyssIdols.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Ramification.rareguyReina.0/,Ramification.rareguyReina.0,Ramification,rareguyReina,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Ramification.rareguyReina.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Random.SobremSilentroom.0/,Random.SobremSilentroom.0,Random,SobremSilentroom,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Random.SobremSilentroom.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Random.SobremSilentroom.1/,Random.SobremSilentroom.1,Random,SobremSilentroom,1,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Random.SobremSilentroom.1/; 0 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Random.SobremSilentroom.2/,Random.SobremSilentroom.2,Random,SobremSilentroom,2,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Random.SobremSilentroom.2/; 0 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Random.SobremSilentroom.3/,Random.SobremSilentroom.3,Random,SobremSilentroom,3,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Random.SobremSilentroom.3/; 0 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Random.SobremSilentroom.4/,Random.SobremSilentroom.4,Random,SobremSilentroom,4,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Random.SobremSilentroom.4/; 0 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Random.SobremSilentroom.5/,Random.SobremSilentroom.5,Random,SobremSilentroom,5,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Random.SobremSilentroom.5/; 0 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Random.SobremSilentroom.6/,Random.SobremSilentroom.6,Random,SobremSilentroom,6,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Random.SobremSilentroom.6/; 0 catalog rows for Illustration key
full-track-folder,Assets/Tracks/ReEndofaDream.umavsモリモリあつし.0/,ReEndofaDream.umavsモリモリあつし.0,ReEndofaDream,umavsモリモリあつし,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/ReEndofaDream.umavsモリモリあつし.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Re_NascencePsystyleVer.Rinth_live.0/,Re_NascencePsystyleVer.Rinth_live.0,Re_NascencePsystyleVer,Rinth_live,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Re_NascencePsystyleVer.Rinth_live.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Realms.HinkikAHimitsu.0/,Realms.HinkikAHimitsu.0,Realms,HinkikAHimitsu,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Realms.HinkikAHimitsu.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Rebirth.ああああ.0/,Rebirth.ああああ.0,Rebirth,ああああ,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Rebirth.ああああ.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Reimei.影虎.0/,Reimei.影虎.0,Reimei,影虎,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Reimei.影虎.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Resolver.Gomadare.0/,Resolver.Gomadare.0,Resolver,Gomadare,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Resolver.Gomadare.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Retribution.nmyKryexe.0/,Retribution.nmyKryexe.0,Retribution,nmyKryexe,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Retribution.nmyKryexe.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/RetributionCycleofRedemption.ArdolfvsDaily天利.0/,RetributionCycleofRedemption.ArdolfvsDaily天利.0,RetributionCycleofRedemption,ArdolfvsDaily天利,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/RetributionCycleofRedemption.ArdolfvsDaily天利.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Rrharil.TeamGrimoire.0/,Rrharil.TeamGrimoire.0,Rrharil,TeamGrimoire,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Rrharil.TeamGrimoire.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/RubbishSorting.CtymaxvsNceS.0/,RubbishSorting.CtymaxvsNceS.0,RubbishSorting,CtymaxvsNceS,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/RubbishSorting.CtymaxvsNceS.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/SATELLITE.かめりあ.0/,SATELLITE.かめりあ.0,SATELLITE,かめりあ,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/SATELLITE.かめりあ.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/SIGMA.Kryexe.0/,SIGMA.Kryexe.0,SIGMA,Kryexe,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/SIGMA.Kryexe.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/SURREALISM.Itsuki.0/,SURREALISM.Itsuki.0,SURREALISM,Itsuki,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/SURREALISM.Itsuki.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Schadenfreude.ZxNX.0/,Schadenfreude.ZxNX.0,Schadenfreude,ZxNX,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Schadenfreude.ZxNX.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/SecretIllumination.Yooh.0/,SecretIllumination.Yooh.0,SecretIllumination,Yooh,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/SecretIllumination.Yooh.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.0/,Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.0,Sein,朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Shadow.SumaiLightvs姜米條.0/,Shadow.SumaiLightvs姜米條.0,Shadow,SumaiLightvs姜米條,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Shadow.SumaiLightvs姜米條.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Shelter.MeatyRabbitNceS.0/,Shelter.MeatyRabbitNceS.0,Shelter,MeatyRabbitNceS,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Shelter.MeatyRabbitNceS.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/ShineAfter.ADeanJocularACE.0/,ShineAfter.ADeanJocularACE.0,ShineAfter,ADeanJocularACE,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/ShineAfter.ADeanJocularACE.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/SilenceisGoldenSpeechisGolden.NIWASHI.0/,SilenceisGoldenSpeechisGolden.NIWASHI.0,SilenceisGoldenSpeechisGolden,NIWASHI,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/SilenceisGoldenSpeechisGolden.NIWASHI.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/SnowDance.悠叶いのり.0/,SnowDance.悠叶いのり.0,SnowDance,悠叶いのり,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/SnowDance.悠叶いのり.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/SnowDesert.WyvernP.0/,SnowDesert.WyvernP.0,SnowDesert,WyvernP,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/SnowDesert.WyvernP.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.0/,SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.0,SolaggyfeatUzumaki,ShrimpCatsはぁち後藤涼輔,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/SolaggyfeatUzumaki.ShrimpCatsはぁち後藤涼輔.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/SparkleNewLife.rider.0/,SparkleNewLife.rider.0,SparkleNewLife,rider,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/SparkleNewLife.rider.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Spasmodic.姜米條颶風元力上人.0/,Spasmodic.姜米條颶風元力上人.0,Spasmodic,姜米條颶風元力上人,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Spasmodic.姜米條颶風元力上人.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/SpeedUp.DarTokki.0/,SpeedUp.DarTokki.0,SpeedUp,DarTokki,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/SpeedUp.DarTokki.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Spotlight.Ardolf.0/,Spotlight.Ardolf.0,Spotlight,Ardolf,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Spotlight.Ardolf.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/StardustRAY.kanonevsBlackY.0/,StardustRAY.kanonevsBlackY.0,StardustRAY,kanonevsBlackY,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/StardustRAY.kanonevsBlackY.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Starduster.Quree.0/,Starduster.Quree.0,Starduster,Quree,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Starduster.Quree.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Stasis.Maozon.0/,Stasis.Maozon.0,Stasis,Maozon,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Stasis.Maozon.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/SultanRage.MonstDeath.0/,SultanRage.MonstDeath.0,SultanRage,MonstDeath,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/SultanRage.MonstDeath.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/SwingSkipDrop.ミハイル.0/,SwingSkipDrop.ミハイル.0,SwingSkipDrop,ミハイル,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/SwingSkipDrop.ミハイル.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/TECHNOPOLIS2085.PRASTIKDANCEFLOOR.0/,TECHNOPOLIS2085.PRASTIKDANCEFLOOR.0,TECHNOPOLIS2085,PRASTIKDANCEFLOOR,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/TECHNOPOLIS2085.PRASTIKDANCEFLOOR.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/TemporalShifting.LureRabbitVC.0/,TemporalShifting.LureRabbitVC.0,TemporalShifting,LureRabbitVC,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/TemporalShifting.LureRabbitVC.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/TheChariotREVIIVAL.Attoclef.0/,TheChariotREVIIVAL.Attoclef.0,TheChariotREVIIVAL,Attoclef,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/TheChariotREVIIVAL.Attoclef.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/TheMountainEater.PaulBazooka.0/,TheMountainEater.PaulBazooka.0,TheMountainEater,PaulBazooka,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/TheMountainEater.PaulBazooka.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/TheWholeRest.KIVΛ.0/,TheWholeRest.KIVΛ.0,TheWholeRest,KIVΛ,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/TheWholeRest.KIVΛ.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Thrashforce.KAHvsE0ri4.0/,Thrashforce.KAHvsE0ri4.0,Thrashforce,KAHvsE0ri4,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Thrashforce.KAHvsE0ri4.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/TimetoNightSkyfeatLeeYuJin.HyuNKLYDIX.0/,TimetoNightSkyfeatLeeYuJin.HyuNKLYDIX.0,TimetoNightSkyfeatLeeYuJin,HyuNKLYDIX,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/TimetoNightSkyfeatLeeYuJin.HyuNKLYDIX.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Trane.MALVA.0/,Trane.MALVA.0,Trane,MALVA,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Trane.MALVA.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/TriumphRegret.typeMARS.0/,TriumphRegret.typeMARS.0,TriumphRegret,typeMARS,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/TriumphRegret.typeMARS.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Trojan.litmus.0/,Trojan.litmus.0,Trojan,litmus,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Trojan.litmus.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/UnorthodoxThoughts.Joulez.0/,UnorthodoxThoughts.Joulez.0,UnorthodoxThoughts,Joulez,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/UnorthodoxThoughts.Joulez.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Upshift.Iriss-Frantzz.0/,Upshift.Iriss-Frantzz.0,Upshift,Iriss-Frantzz,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Upshift.Iriss-Frantzz.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Verruckt.Raimukun.0/,Verruckt.Raimukun.0,Verruckt,Raimukun,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Verruckt.Raimukun.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/WATER.A39沙包P.0/,WATER.A39沙包P.0,WATER,A39沙包P,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/WATER.A39沙包P.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Wavetapper.Frums.0/,Wavetapper.Frums.0,Wavetapper,Frums,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Wavetapper.Frums.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Wintercube.CtymaxfeatNceS.0/,Wintercube.CtymaxfeatNceS.0,Wintercube,CtymaxfeatNceS,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Wintercube.CtymaxfeatNceS.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/WithYou.Cashew.0/,WithYou.Cashew.0,WithYou,Cashew,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/WithYou.Cashew.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/XING.ginkiha.0/,XING.ginkiha.0,XING,ginkiha,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/XING.ginkiha.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Xenolith.Tatsh.0/,Xenolith.Tatsh.0,Xenolith,Tatsh,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Xenolith.Tatsh.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Xenophobia.XinG.0/,Xenophobia.XinG.0,Xenophobia,XinG,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Xenophobia.XinG.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/Xepion.Acotto.0/,Xepion.Acotto.0,Xepion,Acotto,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/Xepion.Acotto.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/YouaretheMiserable.tpazolite.0/,YouaretheMiserable.tpazolite.0,YouaretheMiserable,tpazolite,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/YouaretheMiserable.tpazolite.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/atruthseekerCommunicationwithUtopiawillbelost.kuro.0/,atruthseekerCommunicationwithUtopiawillbelost.kuro.0,atruthseekerCommunicationwithUtopiawillbelost,kuro,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/atruthseekerCommunicationwithUtopiawillbelost.kuro.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/bye.DingerBox.0/,bye.DingerBox.0,bye,DingerBox,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/bye.DingerBox.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/cryout.JuE.0/,cryout.JuE.0,cryout,JuE,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/cryout.JuE.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/csqn.Aoi.0/,csqn.Aoi.0,csqn,Aoi,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/csqn.Aoi.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/dBdoll.YUESTEVENuen.0/,dBdoll.YUESTEVENuen.0,dBdoll,YUESTEVENuen,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/dBdoll.YUESTEVENuen.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/energytrixxx.KAH.0/,energytrixxx.KAH.0,energytrixxx,KAH,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/energytrixxx.KAH.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/iLArtifact.Link0.0/,iLArtifact.Link0.0,iLArtifact,Link0,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/iLArtifact.Link0.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/inferior.姜米條.0/,inferior.姜米條.0,inferior,姜米條,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/inferior.姜米條.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/lifeflashesbeforeweebeyes.BilliumMoto.0/,lifeflashesbeforeweebeyes.BilliumMoto.0,lifeflashesbeforeweebeyes,BilliumMoto,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/lifeflashesbeforeweebeyes.BilliumMoto.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/mechanted.rareguy.0/,mechanted.rareguy.0,mechanted,rareguy,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/mechanted.rareguy.0/; 2 catalog rows for Illustration key
