packId,packOrder,nameLocalized,descriptionLocalized,section,packParent,isExtendPack,isActiveExtendPack,customBanner,smallPackImage,cutoutPackImage,assetPath,coverRole,variant,evidence,confidence
djmax_append_1,34,en=Collaboration Chapter 2,"en=Once more 5 songs from DJMAX
have come to test the heart.

Together with Nami (Twilight) & Sui,
don't let yourself drift into silence.
A fever is calling out again!;ja=DJMAXより再び、
君の心が試される5曲が到来。

『奈実 (宵闇)＆スイ』と共に、
打ち寄せる波を乗りこなせ。
FEVERの熱狂は、まだまだ終わらない！;ko=DJMAX를 다시 한 번.
당신의 마음을 시험할 5개의 악곡.

황혼 나미 & 스이와 함께,
침묵으로 사라지지 마세요.
FEVER의 열기가 당신을 부릅니다!;zh-Hans=又有五首DJMAX曲目到来，
这是另一次心的试炼。

同奈美（暮光）&希依一起，
勇敢发声，拒绝沉默！
FEVER仍在召唤！;zh-Hant=又有五首DJMAX曲目到來，
這是另一次心之試煉。

同奈美（暮光）&希依一起，
勇敢發聲，拒絕沈默！
FEVER仍在召喚！",collab,djmax,,,,,,assets/songs/pack/1080/select_djmax_append_1-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_djmax_append_1-pressed.png,Confirmed
djmax_append_1,34,en=Collaboration Chapter 2,"en=Once more 5 songs from DJMAX
have come to test the heart.

Together with Nami (Twilight) & Sui,
don't let yourself drift into silence.
A fever is calling out again!;ja=DJMAXより再び、
君の心が試される5曲が到来。

『奈実 (宵闇)＆スイ』と共に、
打ち寄せる波を乗りこなせ。
FEVERの熱狂は、まだまだ終わらない！;ko=DJMAX를 다시 한 번.
당신의 마음을 시험할 5개의 악곡.

황혼 나미 & 스이와 함께,
침묵으로 사라지지 마세요.
FEVER의 열기가 당신을 부릅니다!;zh-Hans=又有五首DJMAX曲目到来，
这是另一次心的试炼。

同奈美（暮光）&希依一起，
勇敢发声，拒绝沉默！
FEVER仍在召唤！;zh-Hant=又有五首DJMAX曲目到來，
這是另一次心之試煉。

同奈美（暮光）&希依一起，
勇敢發聲，拒絕沈默！
FEVER仍在召喚！",collab,djmax,,,,,,assets/songs/pack/1080/select_djmax_append_1.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_djmax_append_1.png,Confirmed
rotaeno,35,en=Rotaeno,"en=In the sky, worlds invert.

5 captivating songs await in this collaboration
with Rotaeno, including one complete original,
and a collaboration story!

Together with Luna & Ilot, travel through Aquaria!;ja=ルナとイロといっしょにアクアを旅しよう！
さあ、蒼穹の中、反転した世界へ──。

Rotaenoの個性あふれる楽曲4つに加え、
オリジナル新曲1つのほか、
新たなコラボストーリーも登場！;ko=드높은 하늘로부터,
세상이 뒤집힙니다.

Rotaeno 콜라보레이션으로 등장하는,
하나의 오리지널 악곡을 포함한 5개의 매력적인 악곡!
콜라보 스토리까지!

루나 & 이로와 함께 아쿠아를 탐험해보세요!;zh-Hans=世界于天空倒转。

包含一首原创新曲，五首曲目开启全新联动篇章。
更有随附全新剧情：与旋转音律的邂逅，就此出发！

跟随着露娜和伊洛的脚步，尽情在阿古亚星探索吧！;zh-Hant=世界於天空倒轉。

包含一首原創新曲，五首曲目開啓全新聯動篇章。
更有隨附全新劇情：與旋轉音律的邂逅，就此出發！

跟隨著露娜和伊洛的腳步，盡情在阿古亞星探索吧！",collab,,,,True,,,assets/songs/pack/1080_select_rotaeno.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_rotaeno.png,Confirmed
cytusii,36,en=CYTUS II,"en=Get up. You have someone to awaken.

The worlds of Cytus II and Arcaea finally meet.
4 famous songs from Cytus II, and 1 brand new
original arrive in this much awaited collaboration.

Let Ilith and Ivy join you as you bring CHAOS in.;ja=""──さあ、立って。
成すべきことがまだあるでしょう？""

Arcaea × Cytus II、ついに邂逅する2つの世界。
Cytus IIから名曲4つと、描き下ろし楽曲1つが収録。

IlithとIvyと共に、渦巻く混沌に切り込もう！;ko=일어나세요. 잠에서 깨워야 할 사람이 있으니까요.

Cytus II와 Arcaea의 세계가 마침내 조우합니다.
모두가 애타게 기다리던 콜라보레이션!
Cytus II의 인기곡 4개와 더불어
완전히 새로운 오리지널 악곡 1개가 찾아옵니다.
Ilith, Ivy와 함께 CHAOS를 일으키세요!;zh-Hans=动身吧，去唤醒那沉睡之人。

名为Arcaea的世界终于与名为Cytus II的世界相遇。
四首经典曲目及一首不曾出现于两个游戏中的
全新原创曲目终于到来。

让Ilith和Ivy加入你的「CHAOS」之中吧。;zh-Hant=動身吧，去喚醒那沈睡之人。

名為Arcaea的世界終於與名為Cytus II的世界相遇。
四首經典曲目及一首不曾出現於兩個遊戲中的
全新原創曲目終於到來。

讓Ilith和Ivy加入你的「CHAOS」之中吧。",collab,,,,True,,,assets/songs/pack/1080_select_cytusii.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_cytusii.png,Confirmed
cytusii_append_1,37,en=Collaboration Chapter 2,"en=""Ivy...""
Within a pristine world of light, Hikari happens
across an awakening Vanessa...

Reach a new, hard-earned reality. The Cytus II
collaboration goes on; face catastrophe in 4 powerful
songs. But...another lurks outside reality's bounds...;ja=「Ivy......」
降り注ぐ純白の光のなか、
目覚めたVanessaと、Hikariは出逢う──

Cytus IIコラボパック、第2弾。
漸く叶う現実をいま、その手に。
強大な4曲と堕ちた過去、かの1曲がアナタを待つ。;ko=""Ivy...""
빛의 세계를 거닐던 Hikari가,
잠에서 깨어나려 하는 Vanessa를 발견합니다.

힘들게 손에 넣은, 당신의 새로운 세계를 마주하세요.
Cytus II 콜라보레이션은 계속됩니다. 새롭게 등장하는
4개의 신곡과, 어둠 속에 숨은 또 하나의 악곡이...;zh-Hans=“Ivy……”

纯净的光之世界中，刚苏醒的Vanessa与Hikari相遇。
与Cytus II联动的道路还将延展：
去探寻那来之不易的真相吧，即使那前方的路布满荆棘。
昭示着浩劫的四首歌曲再次袭来，
而在那真相之后，还有一曲在等待着你……;zh-Hant=「Ivy……」

純淨的光之世界中，剛甦醒的Vanessa與Hikari相遇。
與Cytus II聯動的道路還將延展：
去探尋那來之不易的真相吧，即使那前方的路布滿荊棘。
昭示著浩劫的四首歌曲再次襲來，
而在那真相之後，還有一曲在等待著你……",collab,cytusii,,,,,,assets/songs/pack/1080/divider_cytusii_append_1.png,pack-ui,divider,assets/songs/packlist; assets/songs/pack/1080/divider_cytusii_append_1.png,Confirmed
cytusii_append_1,37,en=Collaboration Chapter 2,"en=""Ivy...""
Within a pristine world of light, Hikari happens
across an awakening Vanessa...

Reach a new, hard-earned reality. The Cytus II
collaboration goes on; face catastrophe in 4 powerful
songs. But...another lurks outside reality's bounds...;ja=「Ivy......」
降り注ぐ純白の光のなか、
目覚めたVanessaと、Hikariは出逢う──

Cytus IIコラボパック、第2弾。
漸く叶う現実をいま、その手に。
強大な4曲と堕ちた過去、かの1曲がアナタを待つ。;ko=""Ivy...""
빛의 세계를 거닐던 Hikari가,
잠에서 깨어나려 하는 Vanessa를 발견합니다.

힘들게 손에 넣은, 당신의 새로운 세계를 마주하세요.
Cytus II 콜라보레이션은 계속됩니다. 새롭게 등장하는
4개의 신곡과, 어둠 속에 숨은 또 하나의 악곡이...;zh-Hans=“Ivy……”

纯净的光之世界中，刚苏醒的Vanessa与Hikari相遇。
与Cytus II联动的道路还将延展：
去探寻那来之不易的真相吧，即使那前方的路布满荆棘。
昭示着浩劫的四首歌曲再次袭来，
而在那真相之后，还有一曲在等待着你……;zh-Hant=「Ivy……」

純淨的光之世界中，剛甦醒的Vanessa與Hikari相遇。
與Cytus II聯動的道路還將延展：
去探尋那來之不易的真相吧，即使那前方的路布滿荊棘。
昭示著浩劫的四首歌曲再次襲來，
而在那真相之後，還有一曲在等待著你……",collab,cytusii,,,,,,assets/songs/pack/1080/overlay_cytusii_append_1.png,pack-ui,overlay,assets/songs/packlist; assets/songs/pack/1080/overlay_cytusii_append_1.png,Confirmed
cytusii_append_1,37,en=Collaboration Chapter 2,"en=""Ivy...""
Within a pristine world of light, Hikari happens
across an awakening Vanessa...

Reach a new, hard-earned reality. The Cytus II
collaboration goes on; face catastrophe in 4 powerful
songs. But...another lurks outside reality's bounds...;ja=「Ivy......」
降り注ぐ純白の光のなか、
目覚めたVanessaと、Hikariは出逢う──

Cytus IIコラボパック、第2弾。
漸く叶う現実をいま、その手に。
強大な4曲と堕ちた過去、かの1曲がアナタを待つ。;ko=""Ivy...""
빛의 세계를 거닐던 Hikari가,
잠에서 깨어나려 하는 Vanessa를 발견합니다.

힘들게 손에 넣은, 당신의 새로운 세계를 마주하세요.
Cytus II 콜라보레이션은 계속됩니다. 새롭게 등장하는
4개의 신곡과, 어둠 속에 숨은 또 하나의 악곡이...;zh-Hans=“Ivy……”

纯净的光之世界中，刚苏醒的Vanessa与Hikari相遇。
与Cytus II联动的道路还将延展：
去探寻那来之不易的真相吧，即使那前方的路布满荆棘。
昭示着浩劫的四首歌曲再次袭来，
而在那真相之后，还有一曲在等待着你……;zh-Hant=「Ivy……」

純淨的光之世界中，剛甦醒的Vanessa與Hikari相遇。
與Cytus II聯動的道路還將延展：
去探尋那來之不易的真相吧，即使那前方的路布滿荊棘。
昭示著浩劫的四首歌曲再次襲來，
而在那真相之後，還有一曲在等待著你……",collab,cytusii,,,,,,assets/songs/pack/1080/select_cytusii_append_1-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_cytusii_append_1-pressed.png,Confirmed
cytusii_append_1,37,en=Collaboration Chapter 2,"en=""Ivy...""
Within a pristine world of light, Hikari happens
across an awakening Vanessa...

Reach a new, hard-earned reality. The Cytus II
collaboration goes on; face catastrophe in 4 powerful
songs. But...another lurks outside reality's bounds...;ja=「Ivy......」
降り注ぐ純白の光のなか、
目覚めたVanessaと、Hikariは出逢う──

Cytus IIコラボパック、第2弾。
漸く叶う現実をいま、その手に。
強大な4曲と堕ちた過去、かの1曲がアナタを待つ。;ko=""Ivy...""
빛의 세계를 거닐던 Hikari가,
잠에서 깨어나려 하는 Vanessa를 발견합니다.

힘들게 손에 넣은, 당신의 새로운 세계를 마주하세요.
Cytus II 콜라보레이션은 계속됩니다. 새롭게 등장하는
4개의 신곡과, 어둠 속에 숨은 또 하나의 악곡이...;zh-Hans=“Ivy……”

纯净的光之世界中，刚苏醒的Vanessa与Hikari相遇。
与Cytus II联动的道路还将延展：
去探寻那来之不易的真相吧，即使那前方的路布满荆棘。
昭示着浩劫的四首歌曲再次袭来，
而在那真相之后，还有一曲在等待着你……;zh-Hant=「Ivy……」

純淨的光之世界中，剛甦醒的Vanessa與Hikari相遇。
與Cytus II聯動的道路還將延展：
去探尋那來之不易的真相吧，即使那前方的路布滿荊棘。
昭示著浩劫的四首歌曲再次襲來，
而在那真相之後，還有一曲在等待著你……",collab,cytusii,,,,,,assets/songs/pack/1080/select_cytusii_append_1.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_cytusii_append_1.png,Confirmed
musedash,38,en=Muse Dash,"en=Ready? GO!!

Join Marija in three lively songs
from the parkour/music game, Muse Dash!
Additionally features a brand new song
commemorating this collaboration!;ja=Ready? GO!!

イキイキとした三曲、そして新パートナー
『マリヤ』がランアクションとリズムゲーム
『Muse Dash』から参戦！
また本コラボを記念した、
完全新曲も一曲収録！;ko=레디? 고!!

마리쟈와 함께 액션 러닝/리듬 게임 Muse Dash의 
3가지 신나는 곡을 즐기세요! 
이를 기념하여 추가로 신곡도 포함됩니다!;zh-Hans=Ready? GO!!

和玛莉嘉一起游玩
来自跑酷音乐游戏Muse Dash的三首动感歌曲！
除此之外这里还包含一首
纪念此次联动的全新曲目！;zh-Hant=Ready? GO!!

和瑪莉嘉一起遊玩
來自跑酷音樂遊戲Muse Dash的三首動感歌曲！
除此之外這裡還包含一首
紀念此次合作活動的全新曲目！",collab,,,,True,,,assets/songs/pack/1080_select_musedash.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_musedash.png,Confirmed
wacca,39,en=WACCA,"en=Dive headfirst with Saya and Elizabeth
into Arcaea's collaboration with WACCA!

Five songs from the hit arcade
game, including one brand-new
remix, are waiting to run circles around you!;ja=新パートナー『サヤ & エリザベス』と一緒に、
待望のWACCAコラボへダイブ！！

WACCAでおなじみの楽曲に、
リミックス曲を加えた5曲構成！
さあ、つなげよう、広げよう！;ko=사야 & 엘리자베스와 함께 머리부터 퐁당
아르케아와 WACCA의 컬래버레이션 속으로
다이브 하자!

인기 리듬게임 왓카의 곡 다섯 곡 이 선보이며,
특별한 새로운 리믹스가 당신을 기다리고 있다!;zh-Hans=和咲弥与伊莉莎白一起潜入这次
韵律源点Arcaea与WACCA的联动吧！

环绕在你周围的，
是来自这款火热街机音游的五首歌曲。
这其中包括一首全新的重混歌曲哦！;zh-Hant=和咲彌與伊莉莎白一起潛入這次
Arcaea與WACCA的合作活動吧！

環繞在你周圍的，
是來自這款火熱街機音遊的五首歌曲。
這其中包括一首全新的remix歌曲喔！",collab,,,,True,,,assets/songs/pack/1080_select_wacca.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_wacca.png,Confirmed
wacca_append_1,40,en=Collaboration Chapter 2,"en=Two worlds encounter each other again.
Discover 5 captivating songs in this next chapter
of the WACCA collaboration!

In one, a voice resounds, ""Let's bring some fun to
this mundane world."";ja=再び交わる2つの世界、再度両度の巡り合い。
新章加わるWACCAコラボにて、
目が離せない新たな5曲を体感せよ！

そして、内より響くとある声。
""この退屈な世界に、楽しみを加えよう！"";ko=두 세계가 또다시 조우합니다.
계속되는 WACCA 콜라보레이션!
마음을 사로잡는 5개의 악곡을 경험해보세요!

안으로부터 울려오는 목소리,
""이런 세계로는 아직 부족하니까.
나를 더 즐겁게 해줘."";zh-Hans=两个世界再度交汇。
五首魅力十足的歌曲，
于WACCA联动的第二弹中闪亮登场！

听，从远方传来的声音说道：
""是时候给这无趣的世界，添上有趣的一笔了！"";zh-Hant=兩個世界再度交匯。
五首魅力十足的歌曲，
於WACCA聯動的第二彈中閃亮登場！

聽，從遠方傳來的聲音說道：
「是時候給這無趣的世界，添上有趣的一筆了！」",collab,wacca,,,,,,assets/songs/pack/1080/divider_wacca_append_1.png,pack-ui,divider,assets/songs/packlist; assets/songs/pack/1080/divider_wacca_append_1.png,Confirmed
wacca_append_1,40,en=Collaboration Chapter 2,"en=Two worlds encounter each other again.
Discover 5 captivating songs in this next chapter
of the WACCA collaboration!

In one, a voice resounds, ""Let's bring some fun to
this mundane world."";ja=再び交わる2つの世界、再度両度の巡り合い。
新章加わるWACCAコラボにて、
目が離せない新たな5曲を体感せよ！

そして、内より響くとある声。
""この退屈な世界に、楽しみを加えよう！"";ko=두 세계가 또다시 조우합니다.
계속되는 WACCA 콜라보레이션!
마음을 사로잡는 5개의 악곡을 경험해보세요!

안으로부터 울려오는 목소리,
""이런 세계로는 아직 부족하니까.
나를 더 즐겁게 해줘."";zh-Hans=两个世界再度交汇。
五首魅力十足的歌曲，
于WACCA联动的第二弹中闪亮登场！

听，从远方传来的声音说道：
""是时候给这无趣的世界，添上有趣的一笔了！"";zh-Hant=兩個世界再度交匯。
五首魅力十足的歌曲，
於WACCA聯動的第二彈中閃亮登場！

聽，從遠方傳來的聲音說道：
「是時候給這無趣的世界，添上有趣的一筆了！」",collab,wacca,,,,,,assets/songs/pack/1080/overlay_wacca_append_1.png,pack-ui,overlay,assets/songs/packlist; assets/songs/pack/1080/overlay_wacca_append_1.png,Confirmed
wacca_append_1,40,en=Collaboration Chapter 2,"en=Two worlds encounter each other again.
Discover 5 captivating songs in this next chapter
of the WACCA collaboration!

In one, a voice resounds, ""Let's bring some fun to
this mundane world."";ja=再び交わる2つの世界、再度両度の巡り合い。
新章加わるWACCAコラボにて、
目が離せない新たな5曲を体感せよ！

そして、内より響くとある声。
""この退屈な世界に、楽しみを加えよう！"";ko=두 세계가 또다시 조우합니다.
계속되는 WACCA 콜라보레이션!
마음을 사로잡는 5개의 악곡을 경험해보세요!

안으로부터 울려오는 목소리,
""이런 세계로는 아직 부족하니까.
나를 더 즐겁게 해줘."";zh-Hans=两个世界再度交汇。
五首魅力十足的歌曲，
于WACCA联动的第二弹中闪亮登场！

听，从远方传来的声音说道：
""是时候给这无趣的世界，添上有趣的一笔了！"";zh-Hant=兩個世界再度交匯。
五首魅力十足的歌曲，
於WACCA聯動的第二彈中閃亮登場！

聽，從遠方傳來的聲音說道：
「是時候給這無趣的世界，添上有趣的一筆了！」",collab,wacca,,,,,,assets/songs/pack/1080/select_wacca_append_1-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_wacca_append_1-pressed.png,Confirmed
wacca_append_1,40,en=Collaboration Chapter 2,"en=Two worlds encounter each other again.
Discover 5 captivating songs in this next chapter
of the WACCA collaboration!

In one, a voice resounds, ""Let's bring some fun to
this mundane world."";ja=再び交わる2つの世界、再度両度の巡り合い。
新章加わるWACCAコラボにて、
目が離せない新たな5曲を体感せよ！

そして、内より響くとある声。
""この退屈な世界に、楽しみを加えよう！"";ko=두 세계가 또다시 조우합니다.
계속되는 WACCA 콜라보레이션!
마음을 사로잡는 5개의 악곡을 경험해보세요!

안으로부터 울려오는 목소리,
""이런 세계로는 아직 부족하니까.
나를 더 즐겁게 해줘."";zh-Hans=两个世界再度交汇。
五首魅力十足的歌曲，
于WACCA联动的第二弹中闪亮登场！

听，从远方传来的声音说道：
""是时候给这无趣的世界，添上有趣的一笔了！"";zh-Hant=兩個世界再度交匯。
五首魅力十足的歌曲，
於WACCA聯動的第二彈中閃亮登場！

聽，從遠方傳來的聲音說道：
「是時候給這無趣的世界，添上有趣的一筆了！」",collab,wacca,,,,,,assets/songs/pack/1080/select_wacca_append_1.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_wacca_append_1.png,Confirmed
maimai,41,en=maimai,"en=Prepare for splashdown!

The popular rhythm game maimai
brings the heat to Arcaea!
Take four iconic songs for a spin—
but don't get pulled under!;ja=さあ、着水に備えろ！

人気リズムゲーム『maimai』から、
Arcaeaに熱狂が届く！
乗りこなせ、maimaiらしい4曲！
呑まれるな、この熱気に！;ko=스플래시다운 준비!!

인기 리듬게임 마이마이가
아르케아를 달아오르게 합니다!
상징적인 새로운 4곡에 빠져봅시다.
다만, 아래쪽으로 끌려가진 마세요!;zh-Hans=做好准备让水花四溅！

大受欢迎的节奏游戏maimai
为韵律源点Arcaea掀起了新的热浪！
千万不要错过四首标志性的
曲目——但不要被拖下水！;zh-Hant=做好準備讓水花四濺！

超人氣節奏遊戲《maimai》
即將引爆韻律源點Arcaea的熱浪！
體驗四首經典曲目，
但小心不要被拖下水！",collab,,,,True,,,assets/songs/pack/1080_select_maimai.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_maimai.png,Confirmed
maimai_append_1,42,en=Collaboration Chapter 2,"en=A new wave is approaching!

Four more exhilarating songs fly in
from maimai DX to spin you around!

And here's that inseparable pair:
Milk and Shama are coming in, too!;ja=接近中！接近中！
新たな波がやってくる！

爽快感あふれる4曲が、
maimai でらっくすから登場だーっ！
そして仲良し二人のパートナー、
『みるく』と『しゃま』も登場だーっ！！;ko=새로운 파도가 밀려오고 있습니다!

maimai DX의 신나는 악곡이 4개나
Arcaea의 세계로 날아옵니다!

떼어낼 수 없는 듀오, 밀크와 샤마도 함께군요!;zh-Hans=快来迎接一波全新的浪潮！

跟着来自maimai DX的四首新曲目飞舞盘旋吧！

形影不离的一对伙伴也将加入我们，
那就是——咪璐库和夏玛！;zh-Hant=快來迎接一波全新的浪潮！

跟著來自maimai DX的四首新曲目飛舞盤旋吧！

形影不離的一對夥伴也將加入我們，
那就是——咪璐庫和夏瑪！",collab,maimai,,,,,,assets/songs/pack/1080/divider_maimai_append_1.png,pack-ui,divider,assets/songs/packlist; assets/songs/pack/1080/divider_maimai_append_1.png,Confirmed
maimai_append_1,42,en=Collaboration Chapter 2,"en=A new wave is approaching!

Four more exhilarating songs fly in
from maimai DX to spin you around!

And here's that inseparable pair:
Milk and Shama are coming in, too!;ja=接近中！接近中！
新たな波がやってくる！

爽快感あふれる4曲が、
maimai でらっくすから登場だーっ！
そして仲良し二人のパートナー、
『みるく』と『しゃま』も登場だーっ！！;ko=새로운 파도가 밀려오고 있습니다!

maimai DX의 신나는 악곡이 4개나
Arcaea의 세계로 날아옵니다!

떼어낼 수 없는 듀오, 밀크와 샤마도 함께군요!;zh-Hans=快来迎接一波全新的浪潮！

跟着来自maimai DX的四首新曲目飞舞盘旋吧！

形影不离的一对伙伴也将加入我们，
那就是——咪璐库和夏玛！;zh-Hant=快來迎接一波全新的浪潮！

跟著來自maimai DX的四首新曲目飛舞盤旋吧！

形影不離的一對夥伴也將加入我們，
那就是——咪璐庫和夏瑪！",collab,maimai,,,,,,assets/songs/pack/1080/overlay_maimai_append_1.png,pack-ui,overlay,assets/songs/packlist; assets/songs/pack/1080/overlay_maimai_append_1.png,Confirmed
maimai_append_1,42,en=Collaboration Chapter 2,"en=A new wave is approaching!

Four more exhilarating songs fly in
from maimai DX to spin you around!

And here's that inseparable pair:
Milk and Shama are coming in, too!;ja=接近中！接近中！
新たな波がやってくる！

爽快感あふれる4曲が、
maimai でらっくすから登場だーっ！
そして仲良し二人のパートナー、
『みるく』と『しゃま』も登場だーっ！！;ko=새로운 파도가 밀려오고 있습니다!

maimai DX의 신나는 악곡이 4개나
Arcaea의 세계로 날아옵니다!

떼어낼 수 없는 듀오, 밀크와 샤마도 함께군요!;zh-Hans=快来迎接一波全新的浪潮！

跟着来自maimai DX的四首新曲目飞舞盘旋吧！

形影不离的一对伙伴也将加入我们，
那就是——咪璐库和夏玛！;zh-Hant=快來迎接一波全新的浪潮！

跟著來自maimai DX的四首新曲目飛舞盤旋吧！

形影不離的一對夥伴也將加入我們，
那就是——咪璐庫和夏瑪！",collab,maimai,,,,,,assets/songs/pack/1080/select_maimai_append_1-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_maimai_append_1-pressed.png,Confirmed
maimai_append_1,42,en=Collaboration Chapter 2,"en=A new wave is approaching!

Four more exhilarating songs fly in
from maimai DX to spin you around!

And here's that inseparable pair:
Milk and Shama are coming in, too!;ja=接近中！接近中！
新たな波がやってくる！

爽快感あふれる4曲が、
maimai でらっくすから登場だーっ！
そして仲良し二人のパートナー、
『みるく』と『しゃま』も登場だーっ！！;ko=새로운 파도가 밀려오고 있습니다!

maimai DX의 신나는 악곡이 4개나
Arcaea의 세계로 날아옵니다!

떼어낼 수 없는 듀오, 밀크와 샤마도 함께군요!;zh-Hans=快来迎接一波全新的浪潮！

跟着来自maimai DX的四首新曲目飞舞盘旋吧！

形影不离的一对伙伴也将加入我们，
那就是——咪璐库和夏玛！;zh-Hant=快來迎接一波全新的浪潮！

跟著來自maimai DX的四首新曲目飛舞盤旋吧！

形影不離的一對夥伴也將加入我們，
那就是——咪璐庫和夏瑪！",collab,maimai,,,,,,assets/songs/pack/1080/select_maimai_append_1.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_maimai_append_1.png,Confirmed
maimai_append_2,43,en=Collaboration Chapter 3,"en=The kaleidoscopic journey turns once more!

4 vibrant new songs circle further into the
world of maimai DX.

You are not alone: Salt joins the party, ready
to make wishes under a star-filled sky!;ja=めくるめくキラめきの瞬間、今再び！
素敵な願いを携えて、ソルトもいっしょに。

maimai でらっくすの世界より、
鮮やかに輝く楽曲が4つ、燦然と。;ko=총천연색의 여행을, 다시 한 번!

4개의 생생한 악곡이 소용돌이처럼 춤추며
maimai DX의 세계로 빠져들어갑니다.

여행길의 곁을 지키는 것은,
별하늘 아래에서 소원을 비는 소녀, 솔트입니다!;zh-Hans=万花筒般绚烂而又华丽的旅程将再度变换。
不停倾转，四首充满活力的歌曲自maimai DX袭来！

不会留你孤身一人的——
新的旅行伙伴莎露朵加入了哟！
璀璨星辰之下许愿可是很灵验的哦，要开始了哟！;zh-Hant=萬花筒般絢爛而又華麗的旅程將再度變換。
不停傾轉，四首充滿活力的歌曲自maimai DX襲來！

不會留你孤身一人的——
新的旅行夥伴莎露朵加入了喲！
璀璨星辰之下許願可是很靈驗的哦，要開始了喲！",collab,maimai,,,,,,assets/songs/pack/1080/divider_maimai_append_2.png,pack-ui,divider,assets/songs/packlist; assets/songs/pack/1080/divider_maimai_append_2.png,Confirmed
maimai_append_2,43,en=Collaboration Chapter 3,"en=The kaleidoscopic journey turns once more!

4 vibrant new songs circle further into the
world of maimai DX.

You are not alone: Salt joins the party, ready
to make wishes under a star-filled sky!;ja=めくるめくキラめきの瞬間、今再び！
素敵な願いを携えて、ソルトもいっしょに。

maimai でらっくすの世界より、
鮮やかに輝く楽曲が4つ、燦然と。;ko=총천연색의 여행을, 다시 한 번!

4개의 생생한 악곡이 소용돌이처럼 춤추며
maimai DX의 세계로 빠져들어갑니다.

여행길의 곁을 지키는 것은,
별하늘 아래에서 소원을 비는 소녀, 솔트입니다!;zh-Hans=万花筒般绚烂而又华丽的旅程将再度变换。
不停倾转，四首充满活力的歌曲自maimai DX袭来！

不会留你孤身一人的——
新的旅行伙伴莎露朵加入了哟！
璀璨星辰之下许愿可是很灵验的哦，要开始了哟！;zh-Hant=萬花筒般絢爛而又華麗的旅程將再度變換。
不停傾轉，四首充滿活力的歌曲自maimai DX襲來！

不會留你孤身一人的——
新的旅行夥伴莎露朵加入了喲！
璀璨星辰之下許願可是很靈驗的哦，要開始了喲！",collab,maimai,,,,,,assets/songs/pack/1080/overlay_maimai_append_2.png,pack-ui,overlay,assets/songs/packlist; assets/songs/pack/1080/overlay_maimai_append_2.png,Confirmed
maimai_append_2,43,en=Collaboration Chapter 3,"en=The kaleidoscopic journey turns once more!

4 vibrant new songs circle further into the
world of maimai DX.

You are not alone: Salt joins the party, ready
to make wishes under a star-filled sky!;ja=めくるめくキラめきの瞬間、今再び！
素敵な願いを携えて、ソルトもいっしょに。

maimai でらっくすの世界より、
鮮やかに輝く楽曲が4つ、燦然と。;ko=총천연색의 여행을, 다시 한 번!

4개의 생생한 악곡이 소용돌이처럼 춤추며
maimai DX의 세계로 빠져들어갑니다.

여행길의 곁을 지키는 것은,
별하늘 아래에서 소원을 비는 소녀, 솔트입니다!;zh-Hans=万花筒般绚烂而又华丽的旅程将再度变换。
不停倾转，四首充满活力的歌曲自maimai DX袭来！

不会留你孤身一人的——
新的旅行伙伴莎露朵加入了哟！
璀璨星辰之下许愿可是很灵验的哦，要开始了哟！;zh-Hant=萬花筒般絢爛而又華麗的旅程將再度變換。
不停傾轉，四首充滿活力的歌曲自maimai DX襲來！

不會留你孤身一人的——
新的旅行夥伴莎露朵加入了喲！
璀璨星辰之下許願可是很靈驗的哦，要開始了喲！",collab,maimai,,,,,,assets/songs/pack/1080/select_maimai_append_2-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_maimai_append_2-pressed.png,Confirmed
